unix_ts,open,high,low,close,Volume,close time
1661267100000,21418.00000000,21458.89000000,21393.48000000,21435.13000000,986.63695000,1661267399999
1661267400000,21435.13000000,21502.92000000,21430.76000000,21498.95000000,840.56051000,1661267699999
1661267700000,21498.95000000,21582.16000000,21487.11000000,21563.68000000,1381.84381000,1661267999999
1661268000000,21562.16000000,21578.59000000,21545.00000000,21558.65000000,829.83810000,1661268299999
1661268300000,21558.65000000,21565.58000000,21495.60000000,21507.43000000,1072.27279000,1661268599999
1661268600000,21505.32000000,21545.00000000,21481.32000000,21495.39000000,931.99113000,1661268899999
1661268900000,21495.39000000,21551.02000000,21492.61000000,21534.02000000,702.06616000,1661269199999
1661269200000,21533.60000000,21542.49000000,21493.92000000,21517.69000000,712.91549000,1661269499999
1661269500000,21515.62000000,21547.00000000,21515.62000000,21531.27000000,511.52605000,1661269799999
1661269800000,21531.27000000,21553.04000000,21475.84000000,21496.05000000,733.01094000,1661270099999
1661270100000,21496.05000000,21497.16000000,21446.04000000,21474.67000000,802.54049000,1661270399999
1661270400000,21473.01000000,21483.71000000,21422.13000000,21441.97000000,885.03505000,1661270699999
1661270700000,21443.26000000,21461.15000000,21411.31000000,21460.40000000,698.94326000,1661270999999
1661271000000,21458.99000000,21461.23000000,21412.20000000,21436.08000000,665.59408000,1661271299999
1661271300000,21436.08000000,21446.00000000,21410.22000000,21431.47000000,491.54456000,1661271599999
1661271600000,21433.28000000,21440.00000000,21365.51000000,21375.60000000,1220.34146000,1661271899999
1661271900000,21375.60000000,21396.94000000,21362.31000000,21364.86000000,673.63133000,1661272199999
1661272200000,21365.69000000,21404.76000000,21358.38000000,21401.97000000,894.52163000,1661272499999
1661272500000,21401.97000000,21461.32000000,21399.72000000,21439.04000000,817.76823000,1661272799999
1661272800000,21440.49000000,21441.83000000,21412.59000000,21422.90000000,713.23380000,1661273099999
1661273100000,21422.63000000,21431.23000000,21400.00000000,21403.02000000,385.15016000,1661273399999
1661273400000,21403.03000000,21437.39000000,21397.73000000,21427.41000000,468.83999000,1661273699999
1661273700000,21427.41000000,21478.83000000,21412.72000000,21462.75000000,804.76866000,1661273999999
1661274000000,21462.75000000,21484.83000000,21434.80000000,21443.10000000,760.95479000,1661274299999
1661274300000,21443.85000000,21465.78000000,21420.73000000,21460.91000000,597.33122000,1661274599999
1661274600000,21462.34000000,21470.58000000,21426.41000000,21461.97000000,505.77770000,1661274899999
1661274900000,21462.92000000,21473.71000000,21424.44000000,21444.45000000,356.45265000,1661275199999
1661275200000,21444.45000000,21460.70000000,21426.63000000,21430.40000000,364.30214000,1661275499999
1661275500000,21428.94000000,21472.00000000,21426.80000000,21470.56000000,477.60075000,1661275799999
1661275800000,21470.25000000,21519.90000000,21467.04000000,21514.10000000,872.81993000,1661276099999
1661276100000,21512.40000000,21514.10000000,21467.91000000,21477.72000000,426.63187000,1661276399999
1661276400000,21476.99000000,21506.00000000,21466.87000000,21494.15000000,723.57363000,1661276699999
1661276700000,21494.15000000,21517.43000000,21435.00000000,21460.01000000,580.90327000,1661276999999
1661277000000,21461.64000000,21463.54000000,21392.84000000,21417.55000000,706.42539000,1661277299999
1661277300000,21419.51000000,21436.03000000,21412.15000000,21414.72000000,279.01652000,1661277599999
1661277600000,21414.72000000,21427.24000000,21394.19000000,21421.16000000,514.43927000,1661277899999
1661277900000,21421.16000000,21445.00000000,21415.45000000,21424.10000000,385.90619000,1661278199999
1661278200000,21424.76000000,21446.33000000,21400.56000000,21438.93000000,446.83748000,1661278499999
1661278500000,21438.93000000,21490.43000000,21433.19000000,21482.50000000,559.78619000,1661278799999
1661278800000,21482.50000000,21602.49000000,21480.41000000,21539.74000000,1904.92420000,1661279099999
1661279100000,21538.04000000,21564.67000000,21496.30000000,21540.66000000,1153.35605000,1661279399999
1661279400000,21540.66000000,21559.76000000,21511.31000000,21548.81000000,705.37471000,1661279699999
1661279700000,21548.81000000,21589.00000000,21541.32000000,21562.75000000,672.01752000,1661279999999
1661280000000,21563.84000000,21588.34000000,21553.78000000,21562.78000000,597.66359000,1661280299999
1661280300000,21564.37000000,21564.96000000,21514.23000000,21534.62000000,638.70545000,1661280599999
1661280600000,21533.41000000,21534.62000000,21501.00000000,21517.76000000,504.57137000,1661280899999
1661280900000,21517.76000000,21554.06000000,21499.49000000,21543.77000000,562.22898000,1661281199999
1661281200000,21543.77000000,21572.16000000,21528.08000000,21542.92000000,658.99953000,1661281499999
1661281500000,21542.92000000,21559.44000000,21526.33000000,21543.26000000,507.50420000,1661281799999
1661281800000,21543.26000000,21560.74000000,21528.00000000,21533.87000000,719.45849000,1661282099999
1661282100000,21532.15000000,21565.75000000,21521.09000000,21559.54000000,430.03304000,1661282399999
1661282400000,21561.75000000,21578.00000000,21514.90000000,21527.08000000,453.44561000,1661282699999
1661282700000,21527.08000000,21527.72000000,21492.74000000,21507.04000000,492.60280000,1661282999999
1661283000000,21507.94000000,21526.29000000,21493.90000000,21513.97000000,518.01404000,1661283299999
1661283300000,21514.99000000,21521.21000000,21496.88000000,21508.78000000,447.89551000,1661283599999
1661283600000,21508.78000000,21551.09000000,21505.54000000,21525.94000000,388.75194000,1661283899999
1661283900000,21524.08000000,21539.03000000,21500.26000000,21510.56000000,388.48107000,1661284199999
1661284200000,21510.56000000,21526.16000000,21486.75000000,21511.03000000,443.83880000,1661284499999
1661284500000,21511.03000000,21538.00000000,21507.23000000,21522.01000000,400.93439000,1661284799999
1661284800000,21522.01000000,21552.75000000,21512.76000000,21537.91000000,442.74075000,1661285099999
1661285100000,21537.91000000,21553.00000000,21527.99000000,21532.02000000,317.32686000,1661285399999
1661285400000,21531.05000000,21571.18000000,21526.67000000,21558.85000000,456.64906000,1661285699999
1661285700000,21558.85000000,21564.00000000,21531.22000000,21543.67000000,283.00896000,1661285999999
1661286000000,21543.12000000,21571.18000000,21543.12000000,21550.75000000,379.79581000,1661286299999
1661286300000,21550.75000000,21654.91000000,21546.51000000,21576.25000000,1251.71145000,1661286599999
1661286600000,21574.98000000,21579.24000000,21463.51000000,21507.86000000,920.60916000,1661286899999
1661286900000,21508.54000000,21510.56000000,21481.22000000,21494.03000000,482.74665000,1661287199999
1661287200000,21494.03000000,21499.00000000,21465.98000000,21492.21000000,545.38212000,1661287499999
1661287500000,21492.21000000,21498.39000000,21454.86000000,21480.52000000,496.17527000,1661287799999
1661287800000,21481.75000000,21494.59000000,21476.10000000,21478.62000000,393.45542000,1661288099999
1661288100000,21478.62000000,21506.89000000,21466.02000000,21478.35000000,481.72944000,1661288399999
1661288400000,21479.51000000,21498.82000000,21465.60000000,21496.79000000,487.36122000,1661288699999
1661288700000,21497.88000000,21509.62000000,21472.13000000,21479.88000000,332.05907000,1661288999999
1661289000000,21479.69000000,21487.70000000,21450.00000000,21451.26000000,301.91746000,1661289299999
1661289300000,21451.26000000,21469.64000000,21448.20000000,21458.89000000,191.10828000,1661289599999
1661289600000,21458.89000000,21467.45000000,21448.53000000,21457.42000000,187.56109000,1661289899999
1661289900000,21457.42000000,21458.43000000,21428.00000000,21441.91000000,308.97303000,1661290199999
1661290200000,21441.03000000,21464.40000000,21440.02000000,21463.64000000,148.50193000,1661290499999
1661290500000,21463.64000000,21488.07000000,21457.77000000,21485.42000000,119.93362000,1661290799999
1661290800000,21485.42000000,21486.68000000,21453.06000000,21466.17000000,158.45044000,1661291099999
1661291100000,21466.17000000,21484.45000000,21461.52000000,21471.12000000,216.84196000,1661291399999
1661291400000,21471.94000000,21495.03000000,21461.31000000,21492.24000000,199.29008000,1661291699999
1661291700000,21492.24000000,21510.00000000,21478.79000000,21489.36000000,305.91252000,1661291999999
1661292000000,21489.36000000,21527.63000000,21471.25000000,21506.75000000,611.69640000,1661292299999
1661292300000,21505.91000000,21571.22000000,21480.06000000,21484.97000000,843.49674000,1661292599999
1661292600000,21484.97000000,21549.00000000,21482.76000000,21540.76000000,488.65932000,1661292899999
1661292900000,21539.61000000,21573.87000000,21526.86000000,21562.59000000,503.04794000,1661293199999
1661293200000,21562.59000000,21588.97000000,21546.63000000,21560.84000000,786.00478000,1661293499999
1661293500000,21560.01000000,21562.78000000,21526.79000000,21539.14000000,323.62867000,1661293799999
1661293800000,21540.42000000,21542.32000000,21511.31000000,21519.60000000,363.93783000,1661294099999
1661294100000,21518.49000000,21526.79000000,21500.00000000,21505.98000000,356.41232000,1661294399999
1661294400000,21507.22000000,21546.53000000,21502.83000000,21536.02000000,334.98748000,1661294699999
1661294700000,21536.02000000,21549.72000000,21500.54000000,21538.35000000,448.99223000,1661294999999
1661295000000,21538.35000000,21543.72000000,21484.00000000,21496.06000000,626.85704000,1661295299999
1661295300000,21496.25000000,21516.82000000,21471.31000000,21475.50000000,467.25738000,1661295599999
1661295600000,21475.71000000,21490.00000000,21455.11000000,21476.84000000,486.05023000,1661295899999
1661295900000,21475.53000000,21540.00000000,21469.75000000,21535.24000000,499.12390000,1661296199999
1661296200000,21536.45000000,21563.36000000,21505.23000000,21541.64000000,672.24988000,1661296499999
1661296500000,21542.85000000,21553.11000000,21516.51000000,21548.63000000,427.30374000,1661296799999
1661296800000,21546.56000000,21573.64000000,21538.69000000,21566.41000000,585.36205000,1661297099999
1661297100000,21566.41000000,21605.44000000,21550.84000000,21556.35000000,618.57092000,1661297399999
1661297400000,21556.35000000,21565.97000000,21528.37000000,21552.45000000,370.33888000,1661297699999
1661297700000,21550.99000000,21567.09000000,21531.33000000,21548.98000000,357.40637000,1661297999999
1661298000000,21548.98000000,21548.99000000,21507.40000000,21508.82000000,475.57698000,1661298299999
1661298300000,21508.82000000,21545.88000000,21495.00000000,21545.67000000,392.22495000,1661298599999
1661298600000,21545.67000000,21564.41000000,21511.76000000,21515.49000000,362.29369000,1661298899999
1661298900000,21516.63000000,21536.33000000,21502.70000000,21529.12000000,521.03617000,1661299199999
1661299200000,21529.11000000,21547.11000000,21493.88000000,21539.91000000,795.65756000,1661299499999
1661299500000,21539.91000000,21549.74000000,21521.56000000,21539.46000000,352.68315000,1661299799999
1661299800000,21538.29000000,21555.84000000,21512.02000000,21543.90000000,437.13137000,1661300099999
1661300100000,21544.96000000,21548.69000000,21478.39000000,21488.50000000,570.02968000,1661300399999
1661300400000,21488.50000000,21519.83000000,21475.48000000,21483.75000000,484.60942000,1661300699999
1661300700000,21483.75000000,21496.80000000,21450.00000000,21456.47000000,791.49348000,1661300999999
1661301000000,21457.47000000,21506.77000000,21455.84000000,21473.33000000,472.28166000,1661301299999
1661301300000,21473.33000000,21476.03000000,21341.70000000,21352.60000000,1689.71021000,1661301599999
1661301600000,21354.19000000,21399.47000000,21333.00000000,21354.30000000,828.44624000,1661301899999
1661301900000,21354.98000000,21399.89000000,21332.80000000,21398.04000000,706.03690000,1661302199999
1661302200000,21398.95000000,21439.56000000,21378.98000000,21415.76000000,501.78462000,1661302499999
1661302500000,21415.76000000,21420.01000000,21378.57000000,21385.79000000,402.14490000,1661302799999
1661302800000,21385.79000000,21407.59000000,21365.00000000,21368.53000000,452.03998000,1661303099999
1661303100000,21367.44000000,21424.00000000,21367.13000000,21404.08000000,534.95383000,1661303399999
1661303400000,21405.15000000,21421.33000000,21387.93000000,21404.67000000,327.00932000,1661303699999
1661303700000,21404.66000000,21431.22000000,21389.81000000,21390.89000000,364.61740000,1661303999999
1661304000000,21389.88000000,21396.98000000,21317.66000000,21332.95000000,721.40910000,1661304299999
1661304300000,21331.87000000,21349.90000000,21308.41000000,21340.81000000,555.45298000,1661304599999
1661304600000,21341.64000000,21351.48000000,21325.95000000,21337.11000000,327.35318000,1661304899999
1661304900000,21337.11000000,21372.41000000,21325.46000000,21369.53000000,467.51274000,1661305199999
1661305200000,21368.24000000,21376.70000000,21235.00000000,21271.19000000,1047.26570000,1661305499999
1661305500000,21271.19000000,21275.50000000,21188.88000000,21225.29000000,1608.57436000,1661305799999
1661305800000,21225.29000000,21229.34000000,21172.48000000,21228.38000000,849.10467000,1661306099999
1661306100000,21228.27000000,21268.45000000,21205.00000000,21264.71000000,834.15824000,1661306399999
1661306400000,21264.71000000,21349.21000000,21257.62000000,21349.04000000,810.69007000,1661306699999
1661306700000,21349.02000000,21368.08000000,21283.89000000,21354.06000000,1019.17303000,1661306999999
1661307000000,21354.06000000,21356.52000000,21298.11000000,21306.39000000,611.98283000,1661307299999
1661307300000,21304.69000000,21325.92000000,21302.38000000,21311.44000000,252.15909000,1661307599999
1661307600000,21311.44000000,21351.75000000,21303.68000000,21329.45000000,388.20506000,1661307899999
1661307900000,21328.23000000,21331.14000000,21309.00000000,21314.02000000,377.08666000,1661308199999
1661308200000,21313.99000000,21330.20000000,21288.36000000,21312.00000000,504.58014000,1661308499999
1661308500000,21312.00000000,21312.94000000,21200.00000000,21213.52000000,1014.42160000,1661308799999
1661308800000,21213.52000000,21229.14000000,21158.48000000,21181.69000000,1149.09809000,1661309099999
1661309100000,21183.51000000,21211.16000000,21176.03000000,21198.09000000,463.10300000,1661309399999
1661309400000,21198.09000000,21214.62000000,21145.00000000,21172.09000000,584.06999000,1661309699999
1661309700000,21171.40000000,21214.98000000,21165.36000000,21200.06000000,597.03063000,1661309999999
1661310000000,21200.06000000,21224.98000000,21182.74000000,21219.97000000,648.70661000,1661310299999
1661310300000,21219.38000000,21250.54000000,21199.56000000,21209.33000000,515.42787000,1661310599999
1661310600000,21209.33000000,21230.00000000,21167.58000000,21180.79000000,529.88385000,1661310899999
1661310900000,21179.96000000,21242.59000000,21177.52000000,21229.30000000,631.38718000,1661311199999
1661311200000,21228.53000000,21234.25000000,21211.22000000,21226.03000000,399.37241000,1661311499999
1661311500000,21224.89000000,21244.54000000,21215.45000000,21239.56000000,415.85269000,1661311799999
1661311800000,21238.27000000,21270.00000000,21233.02000000,21265.32000000,492.91732000,1661312099999
1661312100000,21265.31000000,21275.27000000,21235.10000000,21259.79000000,432.75153000,1661312399999
1661312400000,21258.41000000,21267.04000000,21242.02000000,21244.00000000,336.35634000,1661312699999
1661312700000,21243.07000000,21263.63000000,21229.34000000,21242.64000000,491.60969000,1661312999999
1661313000000,21242.64000000,21291.19000000,21237.61000000,21269.35000000,683.41845000,1661313299999
1661313300000,21269.35000000,21285.00000000,21257.18000000,21264.01000000,315.18769000,1661313599999
1661313600000,21264.01000000,21271.97000000,21237.77000000,21244.11000000,418.99534000,1661313899999
1661313900000,21242.92000000,21265.14000000,21237.57000000,21254.50000000,292.52802000,1661314199999
1661314200000,21254.51000000,21260.45000000,21240.00000000,21255.97000000,264.63884000,1661314499999
1661314500000,21256.94000000,21281.93000000,21252.00000000,21281.21000000,397.72464000,1661314799999
1661314800000,21280.26000000,21291.17000000,21268.91000000,21276.06000000,416.57743000,1661315099999
1661315100000,21277.33000000,21291.18000000,21262.73000000,21265.06000000,495.16382000,1661315399999
1661315400000,21265.06000000,21276.59000000,21238.00000000,21246.60000000,393.53082000,1661315699999
1661315700000,21246.60000000,21275.00000000,21238.00000000,21273.14000000,318.26755000,1661315999999
1661316000000,21273.14000000,21313.06000000,21263.62000000,21298.11000000,427.24652000,1661316299999
1661316300000,21297.03000000,21308.34000000,21275.99000000,21299.85000000,436.89414000,1661316599999
1661316600000,21299.85000000,21329.49000000,21297.69000000,21324.71000000,496.71080000,1661316899999
1661316900000,21325.86000000,21362.77000000,21320.44000000,21328.56000000,561.14794000,1661317199999
1661317200000,21329.47000000,21355.00000000,21311.49000000,21331.95000000,745.17907000,1661317499999
1661317500000,21331.95000000,21351.32000000,21328.30000000,21328.35000000,437.09325000,1661317799999
1661317800000,21329.40000000,21348.49000000,21325.16000000,21336.00000000,315.04912000,1661318099999
1661318100000,21337.01000000,21385.36000000,21328.65000000,21366.26000000,634.26012000,1661318399999
1661318400000,21364.48000000,21441.22000000,21350.76000000,21408.40000000,1063.25340000,1661318699999
1661318700000,21405.42000000,21441.22000000,21387.92000000,21438.72000000,878.91185000,1661318999999
1661319000000,21439.89000000,21495.27000000,21406.44000000,21491.65000000,1116.59273000,1661319299999
1661319300000,21490.48000000,21504.97000000,21450.73000000,21458.80000000,769.88793000,1661319599999
1661319600000,21458.80000000,21490.80000000,21445.41000000,21468.64000000,625.45334000,1661319899999
1661319900000,21468.05000000,21494.90000000,21445.96000000,21463.33000000,686.62811000,1661320199999
1661320200000,21462.45000000,21467.62000000,21410.12000000,21413.75000000,629.80256000,1661320499999
1661320500000,21415.63000000,21425.02000000,21401.21000000,21421.18000000,532.00216000,1661320799999
1661320800000,21421.18000000,21447.83000000,21414.23000000,21436.93000000,682.87350000,1661321099999
1661321100000,21438.08000000,21469.86000000,21436.21000000,21456.13000000,474.03867000,1661321399999
1661321400000,21456.11000000,21458.77000000,21400.01000000,21400.54000000,468.66966000,1661321699999
1661321700000,21402.45000000,21414.79000000,21350.41000000,21368.18000000,924.98190000,1661321999999
1661322000000,21367.07000000,21382.19000000,21318.09000000,21361.06000000,954.38486000,1661322299999
1661322300000,21361.06000000,21369.18000000,21337.72000000,21342.21000000,333.19263000,1661322599999
1661322600000,21343.16000000,21361.72000000,21331.22000000,21335.82000000,485.28040000,1661322899999
1661322900000,21335.82000000,21369.94000000,21333.88000000,21349.17000000,430.90028000,1661323199999
1661323200000,21349.17000000,21361.31000000,21333.74000000,21346.98000000,358.62903000,1661323499999
1661323500000,21348.17000000,21398.70000000,21346.27000000,21368.08000000,589.14071000,1661323799999
1661323800000,21368.08000000,21403.14000000,21351.00000000,21399.73000000,485.77411000,1661324099999
1661324100000,21398.77000000,21424.09000000,21392.68000000,21404.55000000,558.38711000,1661324399999
1661324400000,21404.55000000,21452.00000000,21387.76000000,21433.12000000,1169.48927000,1661324699999
1661324700000,21433.03000000,21444.07000000,21393.41000000,21396.87000000,696.24886000,1661324999999
1661325000000,21396.87000000,21434.80000000,21377.16000000,21397.97000000,732.67255000,1661325299999
1661325300000,21397.97000000,21399.29000000,21369.42000000,21376.84000000,677.35032000,1661325599999
1661325600000,21375.87000000,21393.68000000,21354.57000000,21373.70000000,607.47845000,1661325899999
1661325900000,21372.53000000,21375.40000000,21331.34000000,21347.23000000,711.81136000,1661326199999
1661326200000,21349.06000000,21353.28000000,21243.29000000,21267.17000000,1376.81402000,1661326499999
1661326500000,21267.17000000,21306.69000000,21243.80000000,21299.60000000,888.48438000,1661326799999
1661326800000,21299.59000000,21325.01000000,21276.65000000,21288.27000000,941.02211000,1661327099999
1661327100000,21288.27000000,21328.04000000,21268.51000000,21319.96000000,920.95326000,1661327399999
1661327400000,21319.96000000,21327.80000000,21306.57000000,21325.43000000,372.99119000,1661327699999
1661327700000,21325.42000000,21333.84000000,21297.32000000,21317.85000000,478.45335000,1661327999999
1661328000000,21319.27000000,21332.84000000,21300.00000000,21323.93000000,562.40355000,1661328299999
1661328300000,21323.20000000,21350.00000000,21318.08000000,21343.02000000,432.51703000,1661328599999
1661328600000,21343.96000000,21359.19000000,21330.00000000,21355.13000000,474.58979000,1661328899999
1661328900000,21355.13000000,21359.69000000,21308.24000000,21337.50000000,507.12772000,1661329199999
1661329200000,21337.50000000,21405.00000000,21326.96000000,21394.99000000,881.67961000,1661329499999
1661329500000,21395.00000000,21399.00000000,21370.00000000,21382.87000000,556.55330000,1661329799999
1661329800000,21382.87000000,21440.07000000,21379.00000000,21409.65000000,943.45161000,1661330099999
1661330100000,21408.89000000,21417.99000000,21376.32000000,21378.85000000,678.04579000,1661330399999
1661330400000,21378.83000000,21396.80000000,21364.06000000,21380.17000000,596.35427000,1661330699999
1661330700000,21379.01000000,21404.85000000,21373.00000000,21394.82000000,462.72968000,1661330999999
1661331000000,21396.21000000,21400.09000000,21376.88000000,21396.95000000,331.02281000,1661331299999
1661331300000,21396.95000000,21398.67000000,21331.85000000,21341.40000000,759.45228000,1661331599999
1661331600000,21341.40000000,21378.16000000,21326.32000000,21357.78000000,582.77721000,1661331899999
1661331900000,21357.78000000,21368.66000000,21333.04000000,21367.65000000,394.64532000,1661332199999
1661332200000,21367.65000000,21373.34000000,21350.99000000,21364.96000000,348.53374000,1661332499999
1661332500000,21364.05000000,21370.61000000,21341.31000000,21356.64000000,437.63396000,1661332799999
1661332800000,21357.99000000,21397.20000000,21353.96000000,21365.61000000,568.08149000,1661333099999
1661333100000,21365.23000000,21367.32000000,21336.55000000,21355.69000000,408.35549000,1661333399999
1661333400000,21355.69000000,21359.48000000,21313.02000000,21324.18000000,553.71559000,1661333699999
1661333700000,21322.16000000,21336.20000000,21293.39000000,21330.30000000,654.39892000,1661333999999
1661334000000,21332.27000000,21358.68000000,21327.83000000,21329.38000000,417.22641000,1661334299999
1661334300000,21330.04000000,21348.83000000,21315.05000000,21337.54000000,378.66295000,1661334599999
1661334600000,21338.18000000,21348.00000000,21306.33000000,21329.17000000,453.08559000,1661334899999
1661334900000,21330.12000000,21332.90000000,21298.67000000,21314.67000000,449.43906000,1661335199999
1661335200000,21314.67000000,21331.21000000,21300.92000000,21330.03000000,422.59433000,1661335499999
1661335500000,21329.03000000,21332.99000000,21312.01000000,21325.18000000,381.82517000,1661335799999
1661335800000,21324.01000000,21343.00000000,21324.00000000,21340.12000000,351.75541000,1661336099999
1661336100000,21339.15000000,21345.16000000,21319.44000000,21340.28000000,402.32079000,1661336399999
1661336400000,21340.82000000,21385.01000000,21338.16000000,21361.54000000,588.70452000,1661336699999
1661336700000,21361.54000000,21367.76000000,21320.90000000,21360.83000000,466.62593000,1661336999999
1661337000000,21361.23000000,21377.73000000,21336.17000000,21363.66000000,452.54116000,1661337299999
1661337300000,21363.66000000,21365.80000000,21333.45000000,21343.34000000,353.67207000,1661337599999
1661337600000,21342.19000000,21350.45000000,21325.00000000,21333.08000000,391.96168000,1661337899999
1661337900000,21331.91000000,21339.26000000,21296.32000000,21304.81000000,452.29103000,1661338199999
1661338200000,21306.03000000,21306.04000000,21267.39000000,21292.36000000,698.26271000,1661338499999
1661338500000,21292.36000000,21294.44000000,21261.00000000,21282.16000000,717.21412000,1661338799999
1661338800000,21282.16000000,21317.89000000,21271.64000000,21314.00000000,557.08537000,1661339099999
1661339100000,21314.00000000,21340.80000000,21296.33000000,21340.80000000,498.39943000,1661339399999
1661339400000,21340.80000000,21355.69000000,21326.22000000,21347.98000000,478.99152000,1661339699999
1661339700000,21347.98000000,21413.74000000,21338.05000000,21407.90000000,840.15154000,1661339999999
1661340000000,21407.90000000,21410.22000000,21366.32000000,21379.69000000,528.69826000,1661340299999
1661340300000,21379.14000000,21429.52000000,21361.32000000,21409.75000000,651.25737000,1661340599999
1661340600000,21410.75000000,21444.00000000,21396.96000000,21415.99000000,709.19223000,1661340899999
1661340900000,21415.99000000,21428.36000000,21401.32000000,21409.81000000,447.25769000,1661341199999
1661341200000,21408.97000000,21428.14000000,21391.22000000,21425.23000000,426.28272000,1661341499999
1661341500000,21425.23000000,21467.00000000,21414.37000000,21456.07000000,824.93559000,1661341799999
1661341800000,21454.75000000,21476.23000000,21441.46000000,21459.51000000,662.78213000,1661342099999
1661342100000,21460.70000000,21466.17000000,21427.88000000,21438.92000000,464.77395000,1661342399999
1661342400000,21439.84000000,21487.42000000,21438.92000000,21451.74000000,718.43673000,1661342699999
1661342700000,21451.74000000,21462.68000000,21431.22000000,21454.81000000,570.31959000,1661342999999
1661343000000,21453.49000000,21485.27000000,21440.99000000,21463.67000000,649.37159000,1661343299999
1661343300000,21464.19000000,21510.00000000,21445.85000000,21468.82000000,1142.02436000,1661343599999
1661343600000,21469.93000000,21487.99000000,21454.56000000,21463.32000000,547.42740000,1661343899999
1661343900000,21463.32000000,21491.59000000,21460.00000000,21470.28000000,514.53210000,1661344199999
1661344200000,21470.28000000,21507.71000000,21464.32000000,21472.73000000,812.48083000,1661344499999
1661344500000,21472.73000000,21472.90000000,21444.00000000,21444.84000000,690.46751000,1661344799999
1661344800000,21444.84000000,21460.00000000,21421.22000000,21431.63000000,595.10893000,1661345099999
1661345100000,21432.73000000,21448.00000000,21422.02000000,21432.63000000,514.59757000,1661345399999
1661345400000,21432.63000000,21512.00000000,21421.31000000,21471.30000000,1211.18710000,1661345699999
1661345700000,21471.30000000,21497.13000000,21469.56000000,21486.75000000,426.58817000,1661345999999
1661346000000,21485.60000000,21506.37000000,21474.31000000,21483.26000000,530.53915000,1661346299999
1661346300000,21481.87000000,21508.53000000,21475.00000000,21483.78000000,462.60261000,1661346599999
1661346600000,21482.27000000,21488.16000000,21460.78000000,21465.41000000,348.38652000,1661346899999
1661346900000,21466.61000000,21475.31000000,21451.33000000,21457.05000000,461.09212000,1661347199999
1661347200000,21457.05000000,21473.82000000,21442.16000000,21447.99000000,469.71330000,1661347499999
1661347500000,21447.99000000,21461.83000000,21430.00000000,21439.91000000,547.43499000,1661347799999
1661347800000,21438.58000000,21455.31000000,21376.94000000,21380.11000000,1560.62281000,1661348099999
1661348100000,21380.11000000,21476.09000000,21373.43000000,21473.30000000,1324.10427000,1661348399999
1661348400000,21473.30000000,21485.01000000,21445.45000000,21470.84000000,921.30659000,1661348699999
1661348700000,21469.39000000,21484.37000000,21425.00000000,21449.15000000,1128.62133000,1661348999999
1661349000000,21447.84000000,21482.53000000,21431.40000000,21440.73000000,808.90488000,1661349299999
1661349300000,21440.73000000,21451.22000000,21415.57000000,21439.86000000,772.67020000,1661349599999
1661349600000,21438.62000000,21479.47000000,21400.01000000,21409.38000000,1038.21542000,1661349899999
1661349900000,21409.64000000,21449.00000000,21401.22000000,21418.72000000,660.54496000,1661350199999
1661350200000,21420.51000000,21466.42000000,21416.52000000,21453.78000000,635.48383000,1661350499999
1661350500000,21453.78000000,21490.00000000,21445.92000000,21488.48000000,739.64592000,1661350799999
1661350800000,21487.30000000,21504.75000000,21467.94000000,21503.58000000,950.73604000,1661351099999
1661351100000,21503.58000000,21558.00000000,21497.90000000,21527.59000000,1417.30744000,1661351399999
1661351400000,21527.60000000,21553.40000000,21500.00000000,21518.35000000,668.83977000,1661351699999
1661351700000,21518.35000000,21538.69000000,21482.41000000,21492.24000000,868.92238000,1661351999999
1661352000000,21492.24000000,21495.32000000,21451.37000000,21468.84000000,807.37375000,1661352299999
1661352300000,21467.26000000,21487.00000000,21453.81000000,21482.90000000,580.50517000,1661352599999
1661352600000,21482.90000000,21486.74000000,21460.77000000,21463.23000000,432.97198000,1661352899999
1661352900000,21463.23000000,21490.00000000,21451.10000000,21467.61000000,531.08944000,1661353199999
1661353200000,21467.61000000,21490.56000000,21452.82000000,21470.74000000,621.90659000,1661353499999
1661353500000,21470.74000000,21507.30000000,21468.20000000,21498.96000000,577.89730000,1661353799999
1661353800000,21498.96000000,21542.51000000,21480.83000000,21542.13000000,774.58456000,1661354099999
1661354100000,21540.83000000,21588.54000000,21524.00000000,21547.24000000,1256.73638000,1661354399999
1661354400000,21547.24000000,21585.00000000,21542.59000000,21583.51000000,766.50352000,1661354699999
1661354700000,21583.51000000,21614.61000000,21568.47000000,21586.09000000,942.18567000,1661354999999
1661355000000,21585.76000000,21596.32000000,21547.20000000,21570.06000000,702.77666000,1661355299999
1661355300000,21570.06000000,21584.15000000,21552.27000000,21558.65000000,606.67814000,1661355599999
1661355600000,21558.84000000,21585.00000000,21551.52000000,21583.73000000,494.66738000,1661355899999
1661355900000,21583.73000000,21597.71000000,21569.84000000,21572.88000000,512.07902000,1661356199999
1661356200000,21572.85000000,21645.65000000,21566.76000000,21632.05000000,1272.22589000,1661356499999
1661356500000,21632.05000000,21640.80000000,21584.02000000,21618.45000000,945.98013000,1661356799999
1661356800000,21618.46000000,21670.00000000,21609.09000000,21665.67000000,1295.63698000,1661357099999
1661357100000,21666.89000000,21891.00000000,21665.65000000,21885.49000000,2668.90460000,1661357399999
1661357400000,21885.49000000,21900.00000000,21777.97000000,21810.36000000,2195.97995000,1661357699999
1661357700000,21811.10000000,21824.64000000,21732.37000000,21787.05000000,1363.34105000,1661357999999
